SMILES,ODOR
CC(=O)OC1CCC(=C)C2CC(C)(C)C2C/C=C1/C,wood
CCCc1ncc(C)nc1C,nut
CC1CCC2C(C)(C)C3CC12CC(=C3C)C(C)=O,wood
CC(=O)C1=C2CC3(C)CCC2(CC3)C(C)(C)CC1,wood
O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,menthol
CC1=CC\C(CC1)=C(C)/CCC=O,"floral,lily"
CCOC(=O)/C=C(C)/CCC=C(C)C,"green,rose,wood"
CC(C)CC(=O)OC(C)C,"apple,fruit,pineapple"
CCc1cnc(CC)c(C)n1,"hazelnut,meat,nut,toasted"
CCOc1nccnc1C,"almond,earth,hazelnut,nut,pineapple,roasted"
CC(C)(C)c1cnccn1,"green,mint"
C/C=C/CCC1CCCC(=O)O1,oil
CC(C/C=C(C)/CCCC(C)=C)C=O,floral
CC(=C)C1CC2OC2(C)C(=O)C1,"mint,spearmint"
CC\C=C/CCOC(=O)CC,green
CCCC\C=C\CO,"fat,green,plastic,pungent"
CC/C=C/C=C/CO,"cheese,fat,fruit,green,nut"
CC(=O)OC1C=C(C)C2CC1C2(C)C,spice
COC(=O)c1ccc(O)c(C)c1O,moss
CCCCCC1OC(=O)CC1C,floral
CCCCCCOC(CCCCC)OCCCCCC,"grass,green"
C/C=C/C(=O)C1CCC(C)(C)C=C1C,floral
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,musk
CCCCCCOC(=O)\C=C\CCC,"fat,fruit,green"
CC1(C)C2CC=C(CCC=O)C1C2,aldehydic
CC1OCC(O1)c2ccccc2,"floral,hyacinth,indole,jasmine"
CC(C)C1CCC2CC(=O)CCC2C1,floral
CSSSCC=C,"alliaceous,cream,garlic,onion,sulfur"
CC(C)c1ccc(cc1)C(C)C=O,"aldehydic,fresh,green,leaf"
CC(C)CC(=O)SC(C)C,"galbanum,green,sulfur"
CCC(C)SC(=O)C=C(C)C,"grass,green,herb,spice"
CC(C)SC(=O)C=C(C)C,"alliaceous,galbanum,green"
CCC\C=C/CCC(=O)OCC,"fresh,fruit,pineapple"
CC1=CC2=CC(=O)CCC2CC1,"coconut,toasted,tonka"
COC(C)COC(C)CO,ethereal
CC(=O)CCS,"onion,sulfur"
CCC/C=C/CC1CCCC1O,floral
CC/C=C/CC1CCCC(=O)O1,"absolute,apricot,coconut,floral,fruit,jasmine,oil,peach,petal,tuberose"
CCC/C=C/CC1CCCC1=O,floral
CC(C=O)c1ccccc1,"floral,green,hyacinth"
CCCCCCCCCC(OCC)OCC,"aldehydic,fresh,green,moss,orange,wax"
CCOC(=O)C1=C(C)C=CCC1(C)C,floral
CC(=O)CCCCCCC=C,"apple,fat,fruit,green,pear,pineapple"
C/C=C/C(=O)OC(C)CC(C)C,fruit
CCCCCC(CC(=O)OC)OC(C)=O,"fruit,green,wine"
CCCC(CCCC(=O)OCC)OC(C)=O,"fruit,musk"
CCCCCCCCCCCCCCCCOC(=O)C(C)O,"butter,fat"
CC(C)CCN=CCC(C)C,fish
CCOC(=O)c1ccccc1NC,"fruit,mandarin,petitgrain,soft,sweet"
CC(C)=C[C@@H](O)CC(=C)C=C,"balsam,pine"
O=C1CCCCCCCCCC\C=C/CC1,musk
CCCCC(=O)OCC\C=C\CC,green
CCCC(OC(C)=O)C=C,"fruit,green,rum"
CC(=O)CCCCCCCC=C,"citrus,fat"
Cc1ncc2CSCc2n1,"chip,corn,popcorn,roasted,taco,toasted"
CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,wood
CC(C)C(=O)Oc1ccccc1C,"berry,medicine,phenol"
O=C(Cc1ccccc1)OCc2occc2,honey
CCCCC\C=C\CC(=O)OC,"fruit,green,pear,watermelon"
CC(OC(C)=O)C1CC=C(C)C1(C)C,"jam,raspberry"
CC(CO)CCCC(C)=C,melon
CCc1sc(C=O)cc1,"benzaldehyde,fruit"
CCCOC(=O)C(C)CC,wine
CCC(C)C1CCCCC1(OC(C)=O)C=C,"amber,wood"
CCC(C)C1CCCCC1(OC(C)=O)C#C,amber
CCCCCCC1C(CCC1=O)C(=O)OC,floral
C\C=C(/C)C(=O)OCc1ccccc1,"balsam,earth,mushroom,rose,undertone"
O=C1CCCCCCCCCC\C=C/CCC1,musk
CCCCCCCC\C=C\CO,"floral,rose,wax"
CCCCc1sccn1,"green,herb"
C/C=C/C(C)C(O)=O,"cranberry,hazelnut,nut"
CC(C)=CCCC1=CCC(CC1)C=O,aldehydic
COC(=O)c1ccccc1N=Cc2ccccc2,fruit
CCOC(C)OC/C=C(C)/CCC=C(C)C,"caramel,cream,sweet,vanilla"
CC1=CCC(CC1)C(=C)CO,"citrus,clean"
CC(=O)c1sc(C)nc1C,"boiled,meat,nut,sulfur"
COc1sc(C)nc1,"cabbage,green,sulfur,vegetable"
CCCCC1COCC(C)C1OC(C)=O,"absolute,floral,jasmine,parsley"
CC1OCCC12SC3CCOC3(C)S2,meat
CCCCCCCCC\C=C\COC(C)=O,"fat,fresh"
CCCC(CC=O)SC,"butter,grass,green"
CCNc1ccccc1C(=O)OCC,"floral,fruit,neroli,petitgrain,tangerine"
CC(C)=CCC/C(C)=C/CCc1ccncc1,marine
CC(=C)c1cnccn1,"caramel,chocolate,nut,roasted"
CC1(C)OC(C)(CCC1O)C=C,wood
CCCC1C2CC(C=C2)C1C=O,green
CC(C)=CCC\C(C)=C/CS,"berry,cat,fruit,green,mint,sulfur"
CCCCCCOC(=O)c1occc1,"apple,floral,green,pear,sweet,wax"
CCCCCCCCOC(=O)c1occc1,"cream,earth,mushroom,oil,tallow,wax"
CCCCCCCC(=O)OCc1occc1,wax
CCCCCC(=O)OCC(C)O,"ethereal,fruit,green"
CCNC(=O)C1CC(C)CCC1C(C)C,mint
CCCCCCCOC(=O)Cc1ccccc1,"citrus,foliage,lemongrass,sweet,verbena"
CCn1cccc1C(C)=O,nut
C=CCCCCCCCC=O,"aldehydic,dewy,floral,rose,wax"
C/C=C/C(=O)C1CCC(C)(C)C=C1C,"floral,rose,sweet"
C/C=C/C(=O)[C@@H]1[C@H](C)CCCC1(C)C,"floral,fruit"
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)OC=O,wood
CCOC(=O)CC\C=C\CC,fruit
CSCSSC,"onion,sulfur"
COCOC1CCCCCCCCCCC1,wood
CC1CCC(C(O)C1)C(C)(C)O,"fruit,geranium,herb,rose"
C1CCCCCC2COCC2CCCC1,wood
CSCCCC=O,"cabbage,garlic,sulfur"
CCC(=O)c1sccn1,"bread,cereal,nut,popcorn"
CC1=CCC(C)(CC1)C(C)=O,fruit
CCCCC\C=C(/C)C=O,"fruit,green"
CCOC(=O)C(C)(C)SC,"ethereal,fruit,green,mint,sulfur"
CC\C=C/CC(O)C=C,earth
CCCCCC(=O)OCC(C)OC(=O)CCCCC,"fruit,green"
CC1CSCS1,"alliaceous,sulfur,tomato"
CCCC(C)C=Nc1ccccc1C(=O)OC,green
CCCCCCCCC(=O)OCCCC,"apricot,floral,orange,rose"
CCOC(=O)c1ccoc1c2ccccc2,"cherry,fruit"
CC(=O)OCCCCCCCCC=C,"ambrette,floral,magnolia,moist,peony,petal,rose,seed"
CCCCc1ncc(C)nc1C,"earth,sweet"
CCCC(=O)OCC(C)OC(=O)CCC,"butter,fruit,sweet"
CCC(C)COC(=O)c1ccccc1O,"floral,herb,orchid,wood"
CCCC(=O)OCC(C)CC,"apple,butter,fruit,spice"
CNC(=O)C(C)(C(C)C)C(C)C,mint
CCNC(=O)C(CC)(C(C)C)C(C)C,"cool,mint"
CCCCCC1CC=CC(=O)O1,"coconut,cream,lactone,meat,milk,sweet,wax"
CCCCCCCC(=O)OC\C=C(C)\CCC=C(C)C,"fruit,herb,rose"
CC[C@H](SC)C(=O)OC,"fruit,green,must,onion,sulfur,tropical"
CC(CCC=C(C)C)CC#N,citrus
CC(O)C(/C)=C/C1=C(C)CCCC1(C)C,"acetate,vetiver,wood"
CC/C=C/CC1CCCC1=O,"coconut,cream,lactone"
CCCC\C=C/CCCCO,"fat,rose,wax"
CCCC(CCOC(C)=O)SC,"green,spice,sulfur,tropical,vegetable"
CCCCC(C)O,"astringent,berry,earth,green,metallic,mushroom,ripe"
CC(OC(C)=O)/C=C/C1C(=CCCC1(C)C)C,floral
CC(C)=CCCC1=CCCC(C)(C1)C=O,citrus
COc1cc(ccc1O)C2OC(C)CC(C)(C)O2,"cream,sweet,vanilla"
CCOc1cc(ccc1O)C2OC(C)CC(C)(C)O2,"cream,phenol,sweet,vanilla"
CCCCCCCCCCC(OC)OC,"citrus,floral,fresh"
COC(=O)C1CC2CC1C(C)(C)C2,balsam
CCOC(=O)C1OC1c2ccc(C)cc2,"floral,fruit,raspberry,rose,sweet"
CC(=O)OC1(CCCCC1)C(C)=O,"floral,fruit,honey,nut,sweet"
CC1CCSCS1,sulfur
COC1CC2CC1C3C=CCC23,"fruit,green,herb,melon,sweet"
CC\C=C/C\C=C/CCO,"cucumber,green,honeydew,melon,oil,sweet,wax"
COC(=O)CCCSC,sulfur
CCCOC(=O)C(/C)=C\C,"fruit,rose,wine"
CCC(C)CCOC(=O)C(/C)=C\C,"celery,chamomile,floral,seed,wood"
CCOc1cncc(C)n1,"nut,roasted"
CC(/CCc1ccccc1)=C/C#N,"citral,citric,lemon"
CC(/CCc1ccccc1)=C\C#N,"citral,citric,lemon"
CCC1CC(=C(O)C1=O)C,malt
CC(C)CCC1(C)OCC=CCO1,herb
CCC/C=C/COC=O,"fruit,green,rum"
CCC/C=C/COC(=O)CC,"apple,fruit,green,pear"
CCCCCC(=O)OC\C=C\CCC,green
CSC(C)C(C)=O,sulfur
CCCCCCCCOCC=O,"floral,green,powerful,sweet"
CC(C)Cc1sc(C)c(C)n1,"geranium,green,tomato,vegetable"
CC1CC(C)SC(C)S1,sulfur
COC(=O)CC(C)O,fruit
COc1ccc(COC(C)=O)cc1OC,floral
CC(CCCC(C)(C)OC(C)=O)C=C,citrus
CCc1oc(C)c(C)n1,"cream,earth,green,vegetable"
CCCc1oc(C)c(C)n1,"burnt,roasted"
CC(CC\C=C(C)\CCC=C(C)C)C=O,aldehydic
CC(CCc1ccccc1)CC#N,"floral,lily,metallic,muguet,sweet"
CC(=O)c1nc(C)cnc1C,"hazelnut,popcorn,roasted"
CCC/C=C/C(OCC)OCC,"apple,fruit,green"
CCCCCCOC(C)OC,fruit
CCCCc1sc(CC)cc1,"berry,earth,fruit"
CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,wood
CCCCCCOC(C)OCC,"earth,floral,fungal,green,natural"
CCCCC1OC(C)CC(C)(C)O1,herb
CCCCCCCCC(OCC)OCC,"aldehydic,floral,rose"
CC(=O)OC1=CCC2C3CCC(C3)C12,"cedar,green,herb,licorice,pine,wood"
CCCCCCCC(OCC)OCC,"citrus,fat,fruit,green,oil,spice,wood"
CC(O)C(C)SC(C)C(C)S,"burnt,fat,meat,roasted,sulfur"
O=C1CCCCCCCCCCC(=O)OCCO1,musk
CC(CCO)CCc1ccccc1,floral
CC(CCc1ccccc1)CC=O,aldehydic
CC(C)CC(=O)Oc1ccc(C)cc1,tobacco
C[C@@H]1CC[C@@H]([C@@H]1C=O)C(C)=C,"camphor,herb,mint"
CC(=O)CCc1ccc2OCOc2c1,floral
CC\C=C/CC(OC)OC,"apple,fruit"
CC1(O)CSC(C)(O)CS1,"bouillon,chicken,lamb,meat,onion,pork,savory"
CC(=O)Sc1cc(C)oc1C,"floral,fruit"
CC(C)CC(=O)Sc1cc(C)oc1C,roasted
Cc1oc(C)c(SC(=O)c2occc2)c1,vegetable
CC(C)CCOCCc1ccccc1,green
C/C=C/C(=O)OC/C=C(C)/CCC=C(C)C,caramel
CCCCCCCOC(=O)CC(C)C,"animal,fruit,wood"
C/C=C/CC/C=C/C=O,green
CC(O)C(C)Cc1ccccc1,floral
CCCCC(=O)OC\C=C\CCC,"apple,banana,cognac,fruit,green,pineapple"
CC1(C)CCC=C(C1)C(=O)CCC=C,green
CCCCC\C=C\CCCO,"fat,fruit,wax"
CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2,"dry,earth,wood"
O=C\C=C/c1ccccc1,"cinnamic,spice"
CCCCc1ncsc1C,"bell,green,pepper"
CC1(C)CCCC2(C)C1CCC34COC(C)(CCC23)O4,amber
COc1cc(CC=C)ccc1OCc2ccccc2,"hay,spice,warm"
C/C=C/C(=O)C1C(C)C=CCC1(C)C,floral
O=CC(=C/c1occc1)/c2ccccc2,"spice,warm"
C[C@@H]1CC[C@H]([C@@H](C1)OC(C)=O)C(C)=C,menthol
CCCCCCCCCC(=O)OCC=C,"fat,fruit,pineapple,sweet"
CC1CCC2(O1)C(C)(C)CCCC2(C)OC(C)=O,"citrus,fruit,grapefruit,green,herb,mango,passion,powerful,tangerine,tea"
CCOC(=O)C1C(=CCCC1(C)C)CC,floral
CC12CCCC(C1)(OC=O)C3CC(C)(C)C3CC2,"pepper,spice,wood"
O=COCCOc1ccccc1,balsam
CC1COC(O1)c2ccc(C)cc2,"almond,bitter,floral"
CC\C=C/CCCCCCC=O,"aldehydic,wax"
CC(CCOC(C)=O)CC(C)(C)C,herb
CC(C)=CCC(CO)C(C)=C,"delicate,farnesol,floral"
CCOCOC1CCCCCCCCCCC1,amber
CCCCCCOC(=O)C(C)\C=C\C,tropical
CCOC(=O)C(/C)=C/CC,"berry,jam,rum,sweet"
CSCCC1OCC(C)O1,meat
SCc1cnccn1,"caramel,meat,roasted,sugar,syrup"
O=COC1CCCCCCCCCCC1,clean
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,amber
CC1(C)CCC(CO)C23C4CC(CC124)C3(C)C,amber
CC1(C)CCC(COC=O)C23C4CC(CC124)C3(C)C,amber
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,floral
CC(C)c1ccc(COC(C)=O)cc1,herb
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C(C)O,"alcohol,camphor,chemical,cool,mint"
CCCC1CCOC(C)S1,sulfur
CCCC1CCOC(C)S1,"garlic,green,onion,sulfur,tropical"
CC(C)C(=O)OC(C)(C)Cc1ccccc1,fruit
CCCCCC\C=C/C=C\CO,fat
CC(C)C1CCC(C)C(=O)C1,"herb,mint,spearmint"
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)CC(C)=O,mint
CCCCCCCC(=O)Oc1ccc(C)cc1,animal
CC(C)CC(=O)OC1C(C)(C)C2CCC1(C)C2,pine
CC(C)(O)C1CCC(C)(O1)C=C,"alcohol,balsam,camphor,fenchyl,must"
CCCCCCCCCC(=O)OCCCCCCC,"brandy,cognac,wine"
CC(O)C(C)CC1C(C)CCCC1(C)C,"violet,wood"
CC1CCCC(C)(C)C1CC(C)C(C)OC(C)=O,"acetate,vetiver,wood"
CC1=CCOC(C1)c2ccccc2,"floral,geranium,metallic,rose"
CC(=O)OCCCC1CCCCC1,"ethereal,floral,fruit"
CCOC(=O)C(C)[CH]=[C]=[CH2],"fruit,green,rum,strawberry,sweet,tropical,tutti"
CCCCC\C(=C/c1ccccc1)C(OCC)OCC,floral
CCC(C)CCC(C)(CC)OC(C)=O,"floral,fruit,honey,sweet,wax"
COC(C)(CCC=C(C)C)C=C,linalool
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,floral
CCCCCCC(CC)OC(C)=O,"ethereal,floral,fruit,herb"
COc1cc(CC=C)ccc1OC(=O)CC(C)C,"clove,fruit,spice"
CCCSSc1ccoc1C,meat
CCCC(=O)C(CC)Sc1ccoc1C,"meat,roasted"
CCCCC(=O)C(CCC)Sc1ccoc1C,"meat,roasted"
CC(C)CC(=O)C(Sc1ccoc1C)C(C)C,meat
CCCCCCC(=O)OCC\C=C\CC,green
CCCCCCCC(=O)OCC\C=C/CC,"green,metallic"
CCCCCCCCC(=O)OCCCCC,"apricot,floral"
CCCOC(=O)C(/C)=C/C,"apple,fruit,green,seed"
COC(=O)OC1CCCCCCC1,herb
CC(C)(C)c1cccc2ncccc12,"animal,castoreum,earth,leather,oakmoss,vetiver"
C\C=C(/C)C(=O)OC/C=C/c1ccccc1,"cinnamic,green,herb,wood"
CC(C)C1OC(C)(C)OCC1(C)C,wood
CC/C(C)=C/CCC(C)(OC(C)=O)C=C,floral
CCCCC1OC(=O)C2=C1CCC=C2,herb
C1CCCC2(CCC1)CCCO2,animal
OCC(=O)CO,"cool,sweet"
COC(C)(C)CCCC(C)C=O,floral
CCCCCCCCCCCCCC(=O)OCCC(C)C,fragrant
CCCC\C=C\C=C\CO,"cucumber,fat,green,melon,wax"
CC\C=C/CCC1CCC(=O)O1,"butter,coconut,cream"
CC(C)C1CCC(C)CC12OCC(CO)O2,odorless
C/C=C/CCCCC=O,"cucumber,fresh,fruit,green,melon"
CCC(=O)/C=C/C1=C(C)CCCC1(C)C,floral
CC\C=C/CCOC(C)OCC\C=C/CC,"green,herb,leaf"
Nc1ccccc1C(=O)Oc2ccc3ccccc3c2,"floral,grape,neroli"
CCc1nccnc1Cl,spice
CC(C)CC1CC(C)(O)CCO1,floral
CCCCCC(=C)C(C)=O,"fungal,mushroom,must"
CC(C)C1CCC(CC1)C(C)O,"floral,muguet,wax"
CC(=O)OC1CC2CC1C3CCCC23,"basil,fruit,green,herb"
CCC1OCC2(CCC=CC2)CO1,"cashew,floral,fruit,herb,rose,sweet"
CCOC(=O)C\C=C/CC,"apple,green,pear,tropical"
CCCCCCCCCCC\C=C\C=O,citrus
OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,odorless
CCCCOC(C)OCCc1ccccc1,"green,leaf,vegetable"
CCCCC/C=C/C(O)CC=C,"earth,green,mushroom"
CCCCC/C=C/C(CC=C)OC(C)=O,"fat,galbanum,green"
CCOCc1ccccc1OC,"floral,fruit,rose,tea"
CC(O)C(C)CCC1CC=C(C)C1(C)C,wood
CCC(=O)OCCCCCCC(C)C,"floral,herb,lavandin,wood"
CCOC1=C(C)OC(C)C1=O,"brandy,caramel,fruit"
COc1ccc(cc1)/C=C(/C)C=O,"cinnamic,floral,spice"
CCCCC(CO)C(C)=O,"fruit,herb,spice"
CCCCC/C=C/CCC=O,aldehydic
CC(C)=CCC\C(C)=C\COCC=O,"aldehydic,clean,ozone,rose,wax"
CC\C=C/CCOC(=O)c1ccccc1N,fruit
CC/C=C/CCOC(=O)\C=C\C,"green,vegetable"
CC(CCC=O)C1C(=CCCC1(C)C)C,"orris,wood"
C/C=C/C(=O)OCc1ccccc1,"herb,spice,warm"
CC1CCC2(O1)C(=C)C=CCC2(C)C,"earth,floral,fruit,wood"
OC(=O)CCCCCCCCCC=C,"citrus,fat"
CCC(C)c1ccc2ncccc2c1,animal
CCCCCC1(C)CCC(C)(C)C1=O,fruit
CCCCCCC1COC(=O)CO1,"nut,sweet"
Cc1sc(C=C)c(C)n1,"cocoa,nut"
CNc1ccccc1C(=O)OCC(C)C,"fruit,grapefruit"
CC1(C)CCCC2(C)C3CCOC3CCC12,amber
CCCCCCOC(=O)C(/C)=C/C,green
CCCCC/C=C/CC1CCCC1=O,"fat,fruit,green,jasmine,peach"
CSC/C(C=O)=C/c1ccccc1,"bean,broccoli,green,weedy"
CCC(C)C1SC(C)C(=N1)C,"meat,spice,vegetable"
CC(C)CC1SC(C)C(=N1)C,sulfur
CC(O)C1C2CCC(C2)C1(C)C,wood
CC(C)CCCC1=CCC(C)(CC1)C=O,green
CC(C)=CCC/C(C)=C/C1OCCO1,citrus
CC(C)\C=C(/C)C(O)=O,"acid,cheese,fruit,honey"
CC1CC(CC(=C1)C)C#N,"coumarin,tobacco,tonka"
CC/C=C/CC\C=C/C#N,"green,violet"
CCOC(=O)COc1ccc(C)cc1,"cherry,fruit,hay,powdery"
CC(CCOC=O)CC(C)(C)C,"green,herb,wood"
CCCCC\C=C/CCCOC(C)=O,"floral,oil,rose,spice"
CC(CCOC(C)=O)CCC=C(C)C,floral
CCOC(OCC)C1CC2CC1C3C=CCC23,herb
CC1CC(C)(C)OC(Cc2ccccc2)O1,"bean,floral,green,hyacinth,narcissus,pea,reseda,sweet"
CC/C=C/CCOC(=O)OC,green
CCCC(=O)OC/C(C)=C/CCC1(C)C2CC3C(C2)C13C,wood
CC(C)CCOCC(=O)OCC=C,fruit
CC(C)=CCC/C(C)=C/CO[C@H](Cc1ccccc1)OC\C=C(C)\CCC=C(C)C,floral
CC1C=C(C)CC(C=O)C1C,green
CC1CCC(O)C(C1)C(C)(C)C,"earth,fresh,mint,vetiver"
COC(=O)c1ccccc1N=CC2CCC(=CC2)CCCC(C)(C)O,floral
CCc1ccc(CC(C)(C)C=O)cc1,marine
CC1CC(CO)CC(=C1)C,floral
CC(C)C(=O)OC1CC2CC1C3C=CCC23,"amber,anise,basil,chocolate,fruit,herb"
CC1CCC(COC(C)=O)C(C)C1,floral
CC1COC(O1)C(C)c2ccccc2,green
CC1CC(COC(C)=O)CC(=C1)C,citrus
CC(C)(C)C(=O)OCCc1ccccc1,floral
CCCCCCC1OC(=O)CC1C,floral
CCOC(OCC)\C=C\CC\C=C\CC,green
COC(OC)C(C)(C)CC=C(C)C,fruit
CC(=O)OC(C)(C)C1CCC(C)(O1)C=C,"fruit,warm,wood"
CCOC(=O)CC(C)CC(C)(C)C,fruit
CCOC(C)OCC(C)OC(C)OCC,fruit
CCCC1CCOC(C)S1,"galbanum,green,pineapple,tropical"
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,fruit
CCC(O)C(/C)=C/C1(C)CC2CC1C=C2,wood
CCC/C=C/C(OCC)OCC,fruit
CCCCC1(CC)CCC(=O)OC1,animal
COC(=O)c1ccccc1N=CCc2ccccc2,floral
CCC(=O)OC(C)(C)Cc1ccccc1,floral
CC(O)C(C)\C=C/C1CC=C(C)C1(C)C,wood
CCCCCCC(CO)C(C)=O,herb
CC1CC(=CC(C)C1\C=C\C(C)=O)C,"floral,ionone,velvety,violet"
CCCCCCCC=Nc1ccccc1C(=O)OC,floral
COC(=O)c1ccccc1N=C\C=C(C)\CCC=C(C)C,"citrus,fresh,fruit,lemon,orangeflower,sweet"
CCOC(=O)OC1CCCCC1C(C)(C)C,spice
CC1CC=C(C)CC1C=O,green
CCCOc1cncc(C)n1,"green,vegetable"
CC(C)C1CC2C(CC1C=C2C)C=O,green
CCOc1cnc(C)cn1,"nut,roasted"
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,"citrus,fresh,grass,sharp,weedy,wood"
Cc1ccc(OCC=O)cc1,"floral,hay,melon,ozone,powerful"
CC(O)/C=C(C)/CCC=C(C)C,"citronellol,lemon,lime,pine,wood"
CC1CC(CC(C)(C)C1)OC(C)=O,"herb,lavandin,mint,sweet"
CCCC(=O)OC1=C(C)OC=CC1=O,"fruit,strawberry,sweet"
CC(=O)c1ccnc(C)n1,"burnt,meat"
CCCCCCCCCC=Nc1ccccc1C(=O)OC,floral
CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1N,"floral,genista,geranium,honeysuckle,neroli,rose"
CCC(C)(C)C1CCCCC1OC(C)=O,balsam
CC(C)CCCC(C)CCOC(=O)Cc1ccccc1,"floral,mai,rose"
CC(C)C(=O)OC1CCC2CCCCC2C1,"apricot,fruit,plum,rose"
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,"ambergris,dry,dusty,wood"
O[C@H]([C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(O)=O)C(O)=O,odorless
CC(C)C1OCC(C)O1,wine
COC(=O)C1OC1(C)\C=C\C2C(=CCCC2(C)C)C,"fruit,prune,raspberry"
CC12CCCC3(CC1)C2(C)CCC4OC34C,musk
CC(C=O)C1CCC(C)(O1)C=C,"floral,lilac"
CC(C)CCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCC(C)C,"floral,fresh,fruit,mint,rose"
CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C,"citron,fresh,milk,sweet,wood"
CCCCCC\C(C=Nc1ccccc1C(=O)OC)=C/c2ccccc2,floral
CSc1nccnc1C(C)C,"green,powerful,vegetable"
CC1(C)CCC2OC23C(C)(C)C4CCC13C4,wood
COC(C)OCCC(C)CCC=C(C)C,"citrus,lemon,natural"
CCCCCCCCC(=O)OC\C=C(C)\CCC=C(C)C,"bourbon,floral,geranium"
CC(C)C(=O)OC1CC2CC1C3CC=CC23,"floral,gardenia,green,jasmine,oil,sweet,tuberose,weedy,wood"
CC(C)(C)C(=O)OC1CC2CC1C3CC=CC23,"floral,fruit,green,peach,powdery,sweet"
CC(C)OCCc1ccccc1,green
CC1CC(CC(=C1)C)C=O,green
CC1C=C(C)CCC1C=O,green
C/C=C/C(=O)OC(C)C1CCCCC1,fruit
C/C=C/C(=O)OC1CCCC1C2CCCC2,"fresh,fruit,peach,plum,tropical"
CC(C)CCOC(=O)CC(S)C(=O)OCCC(C)C,coffee
CC(C)=CCCC1=CCCC(C1)C#N,"citrus,clean,linen,marine,ozone"
CC1CCC(C(C)C)C(C1)OC(=O)C2CCC(=O)N2,cool
CCC(C)(C)CCCC(=O)OCC=C,"fruit,musk,rose,sweet"
CC/C=C/CCOCC=O,green
CC(C)CCOC(=O)/C=C(C)/CCC=C(C)C,"floral,hay,honey,lemon,rose"
CC/C=C/CCOC(=O)/C=C/c1ccccc1,"balsam,fresh,green"
CC\C=C/CCOC(=O)C(C)=O,green
CCC/C=C/COC(=O)c1ccccc1O,"floral,green,wood"
CCC/C=C/COC(=O)Cc1ccccc1,"green,honey,moss,rum"
CC(C)=CCC/C(C)=C/CC1CCCC1=O,fruit
CC(C)C1C(C)C(C)(C)c2cc(C)c(cc12)C(C)=O,musk
CCCCCCCCCC(C)C(OC)OC,aldehydic
COC(CC(C)CCCC(C)C)OC,"ethereal,rose"
CC(C)Cc1ccc2ncccc2c1,"earth,nut,oakmoss,root,vetiver"
CC(C)=CCC\C(C)=C\COCC=O,aldehydic
CCCC(=O)OC1=C(C)CCC1=O,"fruit,nut"
CC1CC2(CCCCC2)OC=C1,herb
CCOC(=O)c1ccccc1NCC2CCC(=CC2C)C,green
CC1COC(C)(CCC=C(C)C)O1,"citrus,fat,green"
CC(C)C1CC2CC(C#N)C1C=C2C,"green,ozone,wood"
CC(C)COC(Cc1ccccc1)OCC(C)C,floral
CC(C)C1CCC(C)CC1OC(=O)C(C)C,"clary,herb,rose,sage,sweet"
COc1nccnc1C,"almond,chocolate,cocoa,hazelnut,nut,peanut,roasted"
CC(CC(C)(C)C)C(C)C=O,"aldehydic,citric,floral,modern,nonanal"
CCCCCCCCC1OCC(C)O1,fruit
CC(C)CC(=O)\C=C/C(C)C,herb
CC(C)C(=O)/C=C/C1C(=CCCC1(C)C)C,"floral,sweet,violet,wood"
CC(O)C(/C)=C/CC1CC=C(C)C1(C)C,"oil,powdery,sandal,spice,wood"
CCC(=O)OCCCCCCCCC=C,floral
CCC(C)CCCC(C)(C)OC(C)=O,citrus
C1COC2(C1)CC3CC2C4CCCC34,citrus
CC1C=C(C)CC(C1C)C(C)=O,"dry,earth,floral,green,wood"
CC1CCC(CO)C(C)C1,floral
CCCCCCCCCC\C=C\CO,wax
CCCCCCCCCC\C=C\COC(C)=O,"apple,fruit,pear,wax"
CC(C)=CCOC=O,"fruit,rum"
COc1cc(ccc1O)C2OCC(C)O2,vanilla
CCOc1cc(ccc1O)C2OCC(C)O2,"cream,spice,sweet,vanilla"
CC1CC(=CC(C)C1CO)C,spice
CC\C=C/CCCCC(OC)OC,"fruit,powerful"
CC(CCOC(=O)c1ccccc1N)CCC=C(C)C,floral
CC(C)=CCOC(=O)c1ccccc1O,floral
